claim_id,policy_id,customer_id,age,gender,region,policy_type,premium,claim_amount,claim_date,accident_type,vehicle_age,has_previous_claims,claim_status,hospital_visits,settlement_amount,fraud_flag,description
CLM500155,POL101119,CUST201004,27,FEMALE,nairobi,Fire & Theft,10765.61,29280.3,"Jan 28, 2024",Rear-end,8,Yes,Open,1,15031.26,No,customer reports theft
CLM507430,POL100559,CUST200770,29,male,NAIROBI,Third party,11893.56,5293.87,"Jul 09, 2022",Head-on,10,,pending,3,2570.41,yes,Claim processing - awaiting docs
CLM500488,POL100389,CUST201628,46,,Naivasha,fire & theft,22827.38,196992.83,04-11-2018,unknown,1,No,closed,1,124862.36,No,Claim processing - awaiting docs
CLM508375,POL100982,CUST202579,44,Male, coast,Third party,16348.29,5274.37,23-06-2022,Head-on,1,no,Settled ,0,3717.91,no,Minor bumper damage!!
CLM509182,POL100305,CUST202313,19,,NAIROBI,Third party,15286.78,10923.06,2023/05/13,Unknown,3,yes,Settled ,1,6948,No,Vehicle theft reported
CLM508790,POL100269,CUST201967,26,Female,Coast,Fire & Theft,18337.1,45451.4,2023/12/07,unknown,6,0,Open,1,45451.4,No,Slip and fall - claim for medical
CLM509539,POL100934,CUST201086,70,Unknown,,Comprehensive ,10063.18,14877.87,"Nov 22, 2022",Side-impact,2,Yes,Rejected,1,9252.05,yes,Rear ended on highway
CLM502441,POL100018,CUST201523,18,Unknown,Eldoret,Comprehensive ,26008.05,4964.72,12-06-2019,unknown,11,No,Settled,0,4573.16,no,Rear  ended  on  highway
CLM507800,POL100704,CUST200038,51,F,mombasa,Third-Party,16609.93,32757.45,2018/09/09,Slip,4,,Closed,2,24492.33,No,Unknown cause
CLM503166,POL101176,CUST202529,40,,Coast,Comprehensive ,6652,37223.07,10-04-2019,Unknown,10,Yes,Rejected,1,14823.35,,Small scratch while parking
CLM507742,POL100134,CUST201277,45,Male,Nakuru,fire & theft,22529.77,37155.45,01-07-2022,Unknown,5,Yes,Open,0,25498.76,0,duplicate submission
CLM506136,POL100408,CUST200473,33,FEMALE,Coast,Third party,13142.92,5324.87,2019/01/11,Fire,4,,closed,0,2075.49,yes,Minor bumper damage
CLM504365,POL100316,CUST201259,49,Male,mombasa,Fire & Theft,12771.79,228687.32,17-04-2018,Head-on,4,No,pending,0,213738.13,1,Slip  and  fall  -  claim  for  medical
CLM507958,POL101267,CUST200293,34,M,Kisumu,fire & theft,36015.02,23908.32,03-01-2019,Unknown,1,,Settled ,0,10162.45,Yes,duplicate submission
CLM508576,POL100512,CUST200365,18,M,nakuru,Fire & Theft,21134.8,29906.64,"Aug 28, 2021",theft,3,0,closed,0,17979.71,No,Minor bumper damage
CLM509444,POL100620,CUST201377,29,,eldoret,Fire & Theft,9378.34,33790.12,"Feb 09, 2022",Head-on,5,no,Open,1,11076.16,1,customer reports theft
CLM508721,POL101029,CUST201632,28,F,Coast,Comprehensive,3389.84,20718.87,2021/05/05,Head-on,11,,Closed,0,N/A,1,Fire damage in engine
CLM504176,POL101022,CUST202268,53,Female,naivasha,Comprehensive ,17291.32,222520.54,"Jan 06, 2020",Slip,1,,closed,0,198960.25,Yes,Fire damage in engine
CLM500493,POL100363,CUST201614,50,Female,Nairobi ,Third-Party,28507.54,44348.95,"Oct 01, 2020",Slip,7,0,pending,1,39186.45,no,Rear ended on highway
CLM501725,POL100447,CUST200723,44,M, coast,Comprehensive,12718.49,34362.77,"Jul 07, 2018",Slip,3,Yes,closed,1,19571.2,yes,Slip and fall - claim for medical
CLM510366,POL101111,CUST201344,28,F,Nakuru,fire & theft,4848.36,25102.12,2022/09/23,Slip,7,No,Closed,1,24183.57,No,Minor bumper damage
CLM511573,POL100409,CUST200173,33,F,nairobi,fire & theft,12010.91,3635.93,"Nov 05, 2023",rollover,4,1,closed,2,2691.81,0,Claim processing - awaiting docs
CLM506428,POL100978,CUST201036,39,Female,Mombasa,fire & theft,5548.43,41391.51,11-09-2022,Side-impact,2,1,pending,1,N/A,no,Major  collision  -  multiple  injuries
CLM505895,POL100564,CUST200916,44,Unknown,Naivasha,Fire & Theft,13682.72,8018.41,2023/07/26,Unknown,4,0,Open,0,5280.12,no,Minor bumper damage
CLM505039,POL101175,CUST201213,35,,naivasha,N/A,22437.08,35634.97,"Jun 25, 2018",Head-on,7,0,Rejected,1,21223.05,1,Claim for water damage (flood)
CLM502053,POL100518,CUST202386,42,Male,Eldoret,Comprehensive ,1000,9462.29,"Feb 07, 2019",Rear-end,5,no,closed,2,N/A,no,Small scratch while parking
CLM504243,POL100851,CUST200742,42,male,Mombasa,Comprehensive ,22934.61,15138.36,"Dec 06, 2018",Fire,2,0,pending,2,11647.05,0,Unknown cause
CLM501370,POL100369,CUST200887,43,,nairobi,fire & theft,20613.68,9744.71,"Mar 28, 2019",Side-impact,3,yes,Settled,0,4917.92,Yes,Fire damage in engine
CLM510018,POL100054,CUST201855,59,male,nairobi,fire & theft,3486.6,12437.44,07-06-2020,Fire,6,1,closed,0,N/A,no,duplicate submission
CLM503916,POL100077,CUST200233,51,FEMALE,Coast,Comprehensive,16600.27,24024.4,01-07-2020,unknown,3,No,Settled ,1,19220.4,0,Slip and fall - claim for medical
CLM505303,POL100168,CUST202425,47,FEMALE,mombasa,Comprehensive ,1000,25726.84,"Sep 09, 2019",Side-impact,2,,closed,2,21983.45,,Vehicle theft reported
CLM501955,POL100020,CUST200453,26,,Nakuru,Third-Party,9402.87,45088.51,,Slip,1,1,Rejected,0,22507.17,no,Rear ended on highway
CLM510015,POL100779,CUST200106,56,F,,Third-Party,17186.19,29972.75,2020/05/10,Fire,3,0,Settled ,1,15363.82,1,Minor bumper damage
CLM505201,POL100448,CUST202146,58,F,naivasha,Third-Party,1000,13140.87,27-07-2024,Side-impact,1,1,Closed,1,9786.48,,Slip  and  fall  -  claim  for  medical
CLM508466,POL101023,CUST200280,39, ,Kisumu,Comprehensive ,9224.55,48186.08,21-08-2024,Slip,11,0,Open,0,40541.8,Yes,duplicate submission
CLM510353,POL100228,CUST202001,26,Male,mombasa,Comprehensive ,10542.91,6241.86,2022/05/06,Rear-end,6,yes,Open,1,4412.36,Yes,Fire damage in engine
CLM505389,POL100089,CUST202079,47,FEMALE,NAIROBI,Comprehensive,11082.92,186900.06,2020/03/10,Slip,1,1,Settled ,0,175128.21,1,duplicate submission
CLM506144,POL100552,CUST202400,47,male,Mombasa,Third party,28652.2,34186.53,"Jul 20, 2022",unknown,6,1,Settled ,3,25773.21,1,Claim for water damage (flood)
CLM503969,POL100428,CUST200289,25,M,Kisumu,Third party,21136.35,11211.26,2022/05/18,unknown,0,1,Settled,1,6555.02,Yes,Slip and fall - claim for medical
CLM509822,POL100921,CUST200102,50,F,NAIROBI,Third-Party,24822.36,14600.03,2020/10/15,rollover,3,yes,pending,2,8037.82,No,Slip and fall - claim for medical
CLM500835,POL100849,CUST200458,33,FEMALE, coast,fire & theft,19310.54,29895.5,2018/02/23,Unknown,1,no,pending,2,25963.03,no,Small scratch while parking
CLM505220,POL100683,CUST200129,63,FEMALE,nakuru,Third party,21366.21,3076.54,2024/09/05,Rear-end,2,No,Rejected,1,3076.54,yes,Major collision - multiple injuries
CLM503499,POL100001,CUST201968,52,Male,Eldoret,fire & theft,21028.48,321298.18,"Mar 08, 2021",theft,7,yes,pending,1,177587.29,,Slip and fall - claim for medical
CLM502661,POL101243,CUST201876,33,FEMALE,Mombasa,Third party,15641.28,35579.81,23-04-2021,Fire,0,1,Open,1,N/A,0,Small scratch while parking
CLM507880,POL101278,CUST202381,48,Male,Naivasha,Comprehensive,36175.27,36354.83,,rollover,4,,Closed,2,29159.69,Yes,Claim processing - awaiting docs
CLM505228,POL100515,CUST201947,56,M,mombasa,Fire & Theft,10155.36,16275.51,2021/03/25,unknown,5,0,Settled,1,10759.13,no,duplicate submission
CLM502533,POL100843,CUST200588,46,Female,Mombasa,Comprehensive,13156.38,16610.19,"May 06, 2019",rollover,7,0,closed,0,15563.7,yes,Minor bumper damage
CLM503898,POL100956,CUST200222,56,Female,naivasha,Third party,15639.32,18593.16,"Jul 08, 2024",Unknown,4,,Settled ,1,13801.3,no,Rear ended on highway
CLM510508,POL100585,CUST201489,47,Unknown,Mombasa,fire & theft,14967.42,6407.73,2021/03/30,rollover,6,yes,Settled ,1,5597.28,yes,Slip and fall - claim for medical
CLM508024,POL100251,CUST200069,21,M,Coast,Fire & Theft,10202.43,18584.85,"Oct 04, 2020",unknown,7,Yes,Closed,0,9742.61,0,Claim for water damage (flood)
CLM508474,POL100621,CUST202268,55,Male, coast,Comprehensive,1000,44004.8,28-09-2018,Head-on,8,No,closed,1,40274.97,no,Rear ended on highway
CLM510255,POL100777,CUST201277,59,Female,Naivasha,Comprehensive,26296.06,21550.74,"Apr 05, 2021",unknown,3,,closed,3,13378.24,,Small scratch while parking
CLM507730,POL100431,CUST201112,38,Unknown,mombasa,Fire & Theft,17664.05,160204,2024/06/19,Slip,2,1,pending,0,131925.48,1,Fire damage in engine
CLM503489,POL100092,CUST200226,31,,Kisumu,Third-Party,6005.34,14703.36,03-05-2022,Fire,5,1,Closed,0,7356.35,no,Slip and fall - claim for medical
CLM502540,POL100561,CUST201626,33,M,Coast,Third party,16495.42,265378.05,16-06-2022,unknown,4,,Settled,1,265378.05,0,Claim processing - awaiting docs
CLM508847,POL100092,CUST201128,46,,Eldoret,Comprehensive,17574.85,6730.46,"Jul 15, 2022",Head-on,6,0,pending,1,4829.11,1,Fire damage in engine
CLM501635,POL100234,CUST202359,43,Unknown,Coast,Comprehensive,16597.57,78940.17,2021/06/27,theft,7,No,Rejected,1,74361.98,1,Claim for water damage (flood)
CLM506749,POL100925,CUST200665,39,male,Kisumu,Third party,20319.42,1661.34,"Aug 20, 2022",Unknown,5,no,Settled,0,1245.34,No,Fire damage in engine
CLM508859,POL100545,CUST202340,53,F,Eldoret,Comprehensive ,15300.24,37865.4,"Jun 28, 2021",Unknown,3,no,Settled,0,22665.66,,Rear ended on highway
CLM506346,POL101299,CUST202008,26,male,Coast,Comprehensive ,13188.54,15021.77,"Jun 02, 2021",rollover,6,1,Settled,2,11462.2,0,Minor bumper damage
CLM501028,POL101102,CUST200165,35,Male,Kisumu,fire & theft,8900.66,8594.55,2020/07/08,Side-impact,3,1,Settled ,0,4862.24,,Minor bumper damage
CLM511194,POL100708,CUST200132,51,F,mombasa,fire & theft,18993.58,35542.06,2022/09/18,Unknown,6,yes,Rejected,1,27316.86,yes,duplicate submission
CLM510910,POL100870,CUST200664,45,male,naivasha,fire & theft,21259.74,21712.5,"Oct 25, 2023",theft,7,Yes,Settled,0,20349.89,Yes,duplicate submission
CLM504118,POL100854,CUST202103,36,Female,Naivasha,fire & theft,15299.87,63945.17,"Aug 15, 2021",Slip,3,yes,Closed,0,24991.58,No,customer reports theft
CLM502479,POL101196,CUST202596,28,Female,Eldoret,Fire & Theft,7155.63,3430.54,2022/01/06,Fire,7,no,Closed,1,2421.62,0,Claim processing - awaiting docs
CLM504207,POL100799,CUST202571,53,F,eldoret,Third party,18055,39406.52,"May 04, 2018",rollover,5,No,Settled,0,27291.58,yes,Slip and fall - claim for medical
CLM500455,POL101065,CUST202342,41,Male,Mombasa,Fire & Theft,6930.69,15840.26,"May 19, 2021",Unknown,7,1,Rejected,4,13408.76,No,duplicate submission
CLM508352,POL101127,CUST201288,62,,Nakuru,Third-Party,19225.04,279707.77,2023/09/19,Side-impact,3,1,Closed,1,147532.91,Yes,Claim  processing  -  awaiting  docs
CLM501733,POL101258,CUST200040,44,Female,Nairobi ,Fire & Theft,18906.92,31942.7,"Sep 04, 2023",Slip,2,,Settled,0,26884.68,0,Unknown cause
CLM500036,POL100379,CUST200784,42,Female,naivasha,Fire & Theft,15364.57,10225.99,"Aug 11, 2024",Fire,11,0,Settled ,2,8454.68,1,Fire damage in engine!!
CLM504332,POL100137,CUST200776,40,Female,Naivasha,Comprehensive,9055.33,18296.42,23-06-2021,unknown,1,yes,closed,1,4008.68,0,Claim for water damage (flood)
CLM501701,POL101090,CUST200526,57,,Kisumu,Third party,10295.85,17201.4,"Aug 13, 2023",Head-on,11,0,pending,2,12104.76,1,Vehicle theft reported
CLM509600,POL100695,CUST201044,37,F,NAIROBI,Fire & Theft,20545.83,18100.54,"Nov 29, 2022",unknown,9,No,Settled ,1,15080.65,no,duplicate submission
CLM509711,POL100496,CUST200481,32,,nairobi,fire & theft,5019.04,13455.32,2019/03/23,Slip,4,yes,Rejected,0,8622.99,yes,Vehicle theft reported
CLM505697,POL100116,CUST202544,26,,NAIROBI,Comprehensive ,22625.59,85722.5,"Sep 13, 2024",Slip,6,,Closed,1,59763.22,0,customer reports theft
CLM507421,POL100183,CUST200446,51,M,,Third-Party,4193.85,24372.55,,Slip,9,,Open,0,N/A,No,Vehicle theft reported
CLM507211,POL101024,CUST201581,29,Unknown,NAIROBI,Third-Party,1649.17,227643.49,2021/12/31,Fire,5,0,Settled ,1,78666.7,no,Rear ended on highway
CLM503027,POL100534,CUST200762,41,Male,Nakuru,Comprehensive,10023.65,20046.39,2018/10/11,Unknown,6,No,closed,0,N/A,Yes,Major collision - multiple injuries
CLM500293,POL100700,CUST202230,45,Female,Mombasa,Comprehensive ,22691.37,7370.86,2024/06/09,Unknown,4,Yes,closed,1,N/A,No,Minor bumper damage
CLM500272,POL100793,CUST202012,39,,Mombasa,Third-Party,13238.44,11017.82,"May 13, 2018",Fire,6,No,Closed,0,4979.92,1,Major collision - multiple injuries
CLM503779,POL101207,CUST202481,35,M,Mombasa,Third-Party,23849.06,5729.79,"Nov 18, 2021",theft,8,no,Closed,1,5651.08,1,duplicate submission
CLM507298,POL100664,CUST202287,37,Female,Nakuru,Third-Party,31245.02,23788.35,"Oct 26, 2020",unknown,5,0,Rejected,0,16947.67,,Minor bumper damage
CLM504504,POL101044,CUST201844,54,Male,Coast,Third party,26594.72,15248.2,2024/09/14,Unknown,6,yes,Rejected,1,8412.52,,Unknown cause
CLM504167,POL101012,CUST202188,62,male,nairobi,Third party,19860.96,13263.01,2023/08/21,unknown,9,,Rejected,0,8694.47,0,Claim for water damage (flood)
CLM506525,POL100251,CUST201577,44,male,eldoret,Comprehensive,6129.91,30583.6,11-12-2018,rollover,10,no,Rejected,0,27267.69,Yes,customer reports theft
CLM504245,POL100306,CUST200243,30,,NAIROBI,Fire & Theft,20163.88,13507.8,"Apr 24, 2022",Unknown,9,0,Settled,1,13250.62,0,Major collision - multiple injuries
CLM502981,POL100596,CUST201512,54,M,Naivasha,Comprehensive ,14009.52,12473.01,"Mar 07, 2021",Head-on,2,No,closed,1,9940.24,no,Claim processing - awaiting docs
CLM502025,POL100366,CUST201137,46,FEMALE,Naivasha,N/A,8523.46,4665.36,2022/08/15,rollover,8,1,pending,1,4665.36,yes,customer reports theft
CLM508236,POL101011,CUST201700,56,Female,naivasha,fire & theft,20603.48,21345.3,19-01-2019,Side-impact,4,1,Settled,1,17068.21,No,Vehicle theft reported
CLM502149,POL101095,CUST201148,25,,nakuru,fire & theft,19762.59,23472.63,"Nov 11, 2019",rollover,4,1,Rejected,0,N/A,Yes,Unknown cause
CLM501342,POL100148,CUST201191,44,male,Coast,Fire & Theft,26318.73,6887.01,"May 07, 2022",theft,4,yes,Open,1,4197.37,1,Claim processing - awaiting docs
CLM508282,POL100267,CUST200556,18,M,Naivasha,Fire & Theft,22171.39,18512.21,2020/12/26,unknown,5,1,Open,1,12564.88,No,Claim for water damage (flood)!!
CLM510675,POL100013,CUST200199,18,M, coast,Comprehensive ,3950.9,8365.95,"Oct 28, 2018",Slip,11,Yes,Settled ,2,5054.51,,Vehicle theft reported
CLM505393,POL100995,CUST202526,41,,mombasa,Comprehensive ,16819.94,48048.24,2019/05/06,unknown,2,1,Closed,2,N/A,yes,Claim for water damage (flood)
CLM503712,POL100311,CUST202381,23,Unknown,Nakuru,Third-Party,6639.22,41067.46,"Jan 11, 2023",Slip,0,1,Closed,0,32073.38,no,Claim processing - awaiting docs
CLM504113,POL100104,CUST201719,35,FEMALE,Eldoret,Third party,15144.07,18606.58,"Apr 17, 2018",theft,10,0,Rejected,1,8902.48,No,Vehicle theft reported
CLM500443,POL100872,CUST201913,18,M,Mombasa,Comprehensive ,28797.57,15688.29,03-10-2022,theft,5,Yes,Settled,0,6108.61,no,Major collision - multiple injuries
CLM511830,POL101160,CUST200602,44,F,Nairobi ,Third party,3161.38,22194.18,,Rear-end,3,no,closed,1,8889.5,no,Small scratch while parking
CLM504689,POL100036,CUST200633,48,Male,Nakuru,Third party,18923.76,18337.27,"Jan 28, 2023",Head-on,3,Yes,pending,0,9520.23,,customer reports theft!!
CLM502160,POL100786,CUST201445,45,FEMALE,Naivasha,Comprehensive ,17011.37,19306.98,2024/03/30,rollover,3,yes,Open,1,7954.01,0,Fire damage in engine
CLM503815,POL100685,CUST200006,31,FEMALE,Eldoret,Fire & Theft,23409.8,8564.71,2018/08/03,Rear-end,5,yes,Closed,0,8024.71,no,Fire damage in engine
CLM506728,POL100521,CUST200630,36,M,Mombasa,Third-Party,17545.13,3082.04,2023/01/12,Side-impact,6,1,Closed,2,1323,1,customer reports theft
CLM509458,POL100650,CUST201903,33,,Mombasa,Fire & Theft,6587.31,2017.13,2019/04/16,Unknown,3,no,Settled,0,876.52,,Claim for water damage (flood)
CLM508590,POL101224,CUST201414,43,F,Coast,Third-Party,21087.35,17508.34,2021/07/07,Fire,0,Yes,closed,1,11331.28,yes,Small scratch while parking
CLM507175,POL100064,CUST202030,30,Unknown,naivasha,Comprehensive ,21598.83,10395.23,"Jun 23, 2022",Slip,5,1,closed,1,5584.56,yes,duplicate submission
CLM502749,POL101265,CUST201364,40,Unknown,mombasa,fire & theft,12850.03,4348.27,2023/07/02,Unknown,0,0,Closed,1,N/A,0,Vehicle theft reported
CLM502290,POL100692,CUST200411,40,Female,mombasa,Comprehensive ,15347.9,15843.86,2024/08/20,Head-on,3,Yes,Open,1,5216.78,0,duplicate submission
CLM504269,POL100563,CUST200784,39,Male,eldoret,fire & theft,1301.23,203494.41,2020/10/08,Slip,4,No,pending,2,124774.73,,duplicate  submission
CLM506456,POL100019,CUST200831,43,,Eldoret,Comprehensive,7378.64,15625.05,2021/05/20,rollover,6,yes,closed,1,12870.98,yes,Slip and fall - claim for medical
CLM508051,POL100481,CUST200111,32,Female,Nakuru,Comprehensive ,10088.28,27414.7,2019/02/13,Head-on,0,no,closed,1,22393.71,yes,Minor bumper damage
CLM509626,POL101017,CUST200925,75,Male,eldoret,Comprehensive,9963.02,38138.59,2024/10/11,rollover,8,Yes,Open,3,27322.15,1,Fire damage in engine
CLM504701,POL100106,CUST200502,22,, coast,fire & theft,14030.26,22601.98,20-11-2019,Unknown,2,0,Settled,1,22337.79,No,customer reports theft
CLM502282,POL100557,CUST200857,45,,Mombasa,Comprehensive,15913.86,17497.4,"Dec 13, 2019",Unknown,4,No,Settled ,1,10202.76,,Claim for water damage (flood)
CLM507024,POL100718,CUST200745,40,M,mombasa,Third-Party,4032.34,14665.8,"Feb 21, 2018",rollover,7,No,Open,1,8935.67,1,Rear ended on highway
CLM501206,POL100981,CUST200871,29,FEMALE,mombasa,fire & theft,1219.52,161030.47,2022/07/17,unknown,6,1,Settled,0,70092.85,1,Unknown cause
CLM501739,POL100384,CUST202110,18,FEMALE,Nakuru,Third party,11207.58,121050.28,"Jul 31, 2024",unknown,4,Yes,Closed,2,78753.39,Yes,duplicate submission
CLM502010,POL100138,CUST202470,39,M,NAIROBI,Fire & Theft,12015.53,52337.26,"Oct 09, 2021",theft,4,yes,Rejected,1,N/A,0,duplicate submission
CLM507877,POL100919,CUST200462,23,Female,nakuru,Fire & Theft,15392.1,134018.05,2019/05/29,theft,6,,Settled,0,84860.12,,Unknown cause
CLM510844,POL100814,CUST200422,18,FEMALE,Coast,Comprehensive ,1000,501.38,"Aug 15, 2020",Rear-end,5,Yes,closed,1,446.06,yes,Claim for water damage (flood)
CLM506093,POL100808,CUST200782,25,Female,naivasha,Third-Party,27368.87,22220.32,"Jan 19, 2021",Side-impact,7,no,closed,1,16362.51,,Major collision - multiple injuries
CLM510289,POL100037,CUST200883,48,Unknown,nakuru,fire & theft,13872.27,21559.05,"Mar 09, 2024",Fire,5,yes,Settled,2,N/A,No,Slip and fall - claim for medical!!
CLM504862,POL100466,CUST202222,41,FEMALE,Nairobi ,fire & theft,22035.2,16166.52,"Feb 05, 2024",Fire,1,1,closed,1,12682.7,no,Major collision - multiple injuries
CLM509321,POL100510,CUST202005,47,M,Mombasa,Comprehensive ,5214.86,100177.51,2024/03/06,Rear-end,6,no,Open,2,93152.28,,Minor bumper damage
CLM507689,POL100676,CUST200208,42,,eldoret,Fire & Theft,8469.28,23271.39,2022/06/26,Slip,3,,Settled ,1,19545.99,yes,customer reports theft
CLM507409,POL100064,CUST201225,50,male,Eldoret,Third party,14483.7,80.46,"Sep 17, 2021",Head-on,1,1,Rejected,1,50.68,no,Small scratch while parking
CLM500323,POL100758,CUST202567,19,,naivasha,Comprehensive ,15952.15,2879.79,"Oct 17, 2018",unknown,1,0,Settled,0,1884.19,Yes,customer reports theft
CLM508539,POL100727,CUST201329,36,Male,Kisumu,Comprehensive,11573.76,6414.91,2021/09/22,Rear-end,0,no,pending,2,3544.58,1,Unknown cause
CLM500429,POL100382,CUST200815,18,male,Nakuru,Third party,11849.59,2212.09,2021/04/07,Rear-end,0,Yes,closed,2,N/A,Yes,Unknown cause
CLM510008,POL100731,CUST201540,39,FEMALE,mombasa,Third party,31285.49,27872.53,"Nov 10, 2021",unknown,1,,Settled ,2,19787.01,1,Claim processing - awaiting docs
CLM501891,POL100317,CUST200732,28,FEMALE,Nairobi ,Comprehensive,16020.55,6090.39,"Mar 31, 2020",Fire,2,no,Closed,1,4350.27,1,Claim processing - awaiting docs
CLM502823,POL101018,CUST201992,54,Unknown,nairobi,Fire & Theft,12306.06,32215.1,"Sep 02, 2023",Unknown,13,no,pending,0,28287.02,no,Minor bumper damage
CLM509886,POL100711,CUST201620,31,Female,Mombasa,Fire & Theft,26687.57,4770.72,02-03-2024,Slip,12,no,Rejected,2,4770.72,no,Claim processing - awaiting docs
CLM501726,POL100874,CUST201091,39,Unknown, coast,Fire & Theft,17268.94,59026.56,"Oct 11, 2020",Head-on,11,No,Closed,1,30167.57,yes,Claim processing - awaiting docs
CLM503208,POL100852,CUST201710,20,Female,nakuru,Comprehensive,17734.64,33419.86,2020/12/03,Unknown,7,1,Settled ,1,21639.38,no,Fire damage in engine
CLM506114,POL100269,CUST200059,36,Unknown, coast,fire & theft,13352.34,44321.79,2022/04/04,Head-on,5,No,Rejected,0,29121.1,no,Unknown cause
CLM509058,POL101027,CUST200584,28,Female,Nakuru,fire & theft,13874.9,36647.9,2018/11/09,rollover,4,no,Open,3,18979.62,0,Unknown  cause
CLM510153,POL100070,CUST202455,38,Female,nairobi,Comprehensive,28944.76,15476.5,"Apr 29, 2021",Side-impact,9,0,pending,0,N/A,yes,Vehicle theft reported
CLM502121,POL100952,CUST201024,35,Male,NAIROBI,Comprehensive,20961.5,42248.88,"Jun 03, 2024",Rear-end,0,0,Settled ,3,30512.71,,Fire damage in engine
CLM502332,POL100173,CUST201201,46,Female,mombasa,Comprehensive ,8861.22,48780.99,"May 05, 2022",rollover,3,No,Settled,0,48780.99,Yes,Small scratch while parking!!
CLM508696,POL100963,CUST201997,48,Unknown, coast,Third-Party,18575.08,19024.02,"Dec 18, 2019",theft,1,no,Settled,4,N/A,,Small  scratch  while  parking
CLM502257,POL101236,CUST200223,47,Female,Nakuru,Fire & Theft,19738.87,7282.24,18-06-2024,Side-impact,8,0,Rejected,0,6267.5,yes,duplicate submission
CLM505149,POL100132,CUST201385,35,M,Nairobi ,Third-Party,16870.44,11565.78,2020/04/02,theft,5,No,closed,1,7724.36,0,Major collision - multiple injuries
CLM503510,POL100063,CUST201986,42,Female,nakuru,Third-Party,13595.23,47193.35,"Jul 18, 2021",unknown,3,1,Rejected,0,32172.46,0,Slip and fall - claim for medical
CLM504809,POL100502,CUST202137,34,FEMALE,Mombasa,Fire & Theft,19672.72,52367.53,"May 01, 2024",theft,3,1,Settled ,4,33922.34,1,Claim processing - awaiting docs
CLM504597,POL100254,CUST201879,62,Male,naivasha,fire & theft,11778.19,10599.45,2018/10/10,Slip,4,,Settled,0,6519.74,0,Small scratch while parking
CLM510600,POL101284,CUST202539,22,FEMALE,eldoret,Third-Party,13961.01,1963.15,2019/05/11,Head-on,4,1,Settled,0,1963.15,No,duplicate submission
CLM511358,POL100006,CUST200196,33,F,nairobi,fire & theft,20937.02,42037.04,2024/08/23,Unknown,7,no,closed,1,42037.04,1,Major collision - multiple injuries
CLM507197,POL100600,CUST201562,62,Male,mombasa,Comprehensive ,18229.66,43100.62,2020/03/21,Side-impact,5,no,pending,2,42244.7,Yes,Fire damage in engine
CLM510972,POL100429,CUST201199,48,Male,Naivasha,fire & theft,20483.82,3786.27,"Apr 11, 2024",rollover,5,0,pending,1,2922.16,0,Claim processing - awaiting docs
CLM500969,POL100196,CUST202104,45,FEMALE,Mombasa,Comprehensive ,19299.3,29634.52,28-10-2019,Head-on,0,yes,Closed,0,26710.22,yes,Minor bumper damage
CLM505450,POL101069,CUST202495,43,male,nakuru,Third-Party,29799.77,145936.06,"Jun 15, 2022",rollover,0,Yes,Open,2,117136.88,0,Small scratch while parking
CLM507823,POL100421,CUST202264,55,F,naivasha,Fire & Theft,14978.19,21916.67,,Side-impact,3,Yes,closed,0,12759.61,Yes,Unknown cause
CLM509694,POL101028,CUST200165,40,Unknown,nakuru,Third party,12608.14,15570.17,"Apr 24, 2024",Head-on,4,Yes,Open,2,14168.81,no,Rear ended on highway
CLM504457,POL101284,CUST202493,21,, coast,Comprehensive ,11637.74,6485.12,13-10-2021,theft,6,no,Rejected,3,3816.22,0,Major  collision  -  multiple  injuries
CLM506476,POL100791,CUST202164,61,FEMALE,Coast,fire & theft,25966.06,28034.68,"Aug 30, 2020",Head-on,0,Yes,pending,0,25274.78,Yes,Fire damage in engine
CLM510559,POL100795,CUST200989,48,Unknown, coast,fire & theft,18900.68,24401.88,2020/08/24,Fire,7,1,Rejected,1,12401.74,,customer  reports  theft
CLM508078,POL100481,CUST201932,43,M,Nairobi ,fire & theft,18616.36,9090.82,2020/01/29,unknown,0,No,Settled ,0,7425.48,no,customer reports theft
CLM506794,POL100313,CUST201371,26,FEMALE,naivasha,fire & theft,15874.22,34214.79,"Sep 23, 2020",theft,9,1,pending,2,N/A,Yes,Fire damage in engine
CLM507848,POL100433,CUST200183,33,F,Nairobi ,Third-Party,18319.2,19824.56,"Jul 24, 2019",Fire,8,no,Settled ,1,13048,No,Slip and fall - claim for medical
CLM508688,POL100547,CUST201631,62,F,nairobi,fire & theft,22734.04,30606.69,2024/07/25,theft,8,1,Settled,0,17369.41,no,Small scratch while parking
CLM501136,POL100332,CUST201206,31,Female,Nakuru,Third-Party,19113.17,582.6,26-06-2019,unknown,2,0,Settled,0,302.9,no,Claim for water damage (flood)
CLM501039,POL100505,CUST202216,30,M,NAIROBI,Comprehensive ,24528.73,17797.2,"Mar 10, 2018",Head-on,0,no,Rejected,0,7475.96,no,Unknown cause
CLM510935,POL100049,CUST200325,49,male,nairobi,Third party,31574.59,18656.94,2022/03/08,Slip,6,yes,Rejected,0,17938.56,1,Major collision - multiple injuries
CLM508593,POL100469,CUST202115,52,F,Naivasha,Third-Party,19573.11,31425.29,"Apr 16, 2019",rollover,0,Yes,pending,0,23471.48,1,Rear ended on highway
CLM505926,POL100656,CUST200374,18,M,Mombasa,Third-Party,8784.6,7755.62,"Feb 16, 2019",Rear-end,1,,Rejected,0,5496.98,,Unknown cause
